index,rotation_x,rotation_y,rotation_z,initial_rot_x,initial_rot_y,initial_rot_z,finished,path
200,51.28205128205128,-14.358974358974361,-2.051282051282053,0.0,0.0,0.0,False,
201,51.28205128205128,-14.358974358974361,2.051282051282044,0.0,0.0,0.0,False,
202,51.28205128205128,-14.358974358974361,6.15384615384615,0.0,0.0,0.0,False,
203,51.28205128205128,-14.358974358974361,10.256410256410255,0.0,0.0,0.0,False,
204,55.38461538461539,-14.358974358974361,-10.256410256410255,0.0,0.0,0.0,False,
205,55.38461538461539,-14.358974358974361,-6.153846153846159,0.0,0.0,0.0,False,
206,55.38461538461539,-14.358974358974361,-2.051282051282053,0.0,0.0,0.0,False,
207,55.38461538461539,-14.358974358974361,2.051282051282044,0.0,0.0,0.0,False,
208,55.38461538461539,-14.358974358974361,6.15384615384615,0.0,0.0,0.0,False,
209,55.38461538461539,-14.358974358974361,10.256410256410255,0.0,0.0,0.0,False,
210,59.48717948717949,-14.358974358974361,-14.358974358974361,0.0,0.0,0.0,False,
211,59.48717948717949,-14.358974358974361,-10.256410256410255,0.0,0.0,0.0,False,
212,59.48717948717949,-14.358974358974361,-6.153846153846159,0.0,0.0,0.0,False,
213,59.48717948717949,-14.358974358974361,-2.051282051282053,0.0,0.0,0.0,False,
214,59.48717948717949,-14.358974358974361,2.051282051282044,0.0,0.0,0.0,False,
215,59.48717948717949,-14.358974358974361,6.15384615384615,0.0,0.0,0.0,False,
216,59.48717948717949,-14.358974358974361,10.256410256410255,0.0,0.0,0.0,False,
217,59.48717948717949,-14.358974358974361,14.358974358974361,0.0,0.0,0.0,False,
218,63.58974358974358,-14.358974358974361,-14.358974358974361,0.0,0.0,0.0,False,
219,63.58974358974358,-14.358974358974361,-10.256410256410255,0.0,0.0,0.0,False,
220,63.58974358974358,-14.358974358974361,-6.153846153846159,0.0,0.0,0.0,False,
221,63.58974358974358,-14.358974358974361,-2.051282051282053,0.0,0.0,0.0,False,
222,63.58974358974358,-14.358974358974361,2.051282051282044,0.0,0.0,0.0,False,
223,63.58974358974358,-14.358974358974361,6.15384615384615,0.0,0.0,0.0,False,
224,63.58974358974358,-14.358974358974361,10.256410256410255,0.0,0.0,0.0,False,
225,63.58974358974358,-14.358974358974361,14.358974358974361,0.0,0.0,0.0,False,
226,67.69230769230768,-14.358974358974361,-18.461538461538467,0.0,0.0,0.0,False,
227,67.69230769230768,-14.358974358974361,-14.358974358974361,0.0,0.0,0.0,False,
228,67.69230769230768,-14.358974358974361,-10.256410256410255,0.0,0.0,0.0,False,
229,67.69230769230768,-14.358974358974361,-6.153846153846159,0.0,0.0,0.0,False,
230,67.69230769230768,-14.358974358974361,-2.051282051282053,0.0,0.0,0.0,False,
231,67.69230769230768,-14.358974358974361,2.051282051282044,0.0,0.0,0.0,False,
232,67.69230769230768,-14.358974358974361,6.15384615384615,0.0,0.0,0.0,False,
233,67.69230769230768,-14.358974358974361,10.256410256410255,0.0,0.0,0.0,False,
234,67.69230769230768,-14.358974358974361,14.358974358974361,0.0,0.0,0.0,False,
235,67.69230769230768,-14.358974358974361,18.461538461538467,0.0,0.0,0.0,False,
236,71.7948717948718,-14.358974358974361,-18.461538461538467,0.0,0.0,0.0,False,
237,71.7948717948718,-14.358974358974361,-14.358974358974361,0.0,0.0,0.0,False,
238,71.7948717948718,-14.358974358974361,-10.256410256410255,0.0,0.0,0.0,False,
239,71.7948717948718,-14.358974358974361,-6.153846153846159,0.0,0.0,0.0,False,
240,71.7948717948718,-14.358974358974361,-2.051282051282053,0.0,0.0,0.0,False,
241,71.7948717948718,-14.358974358974361,2.051282051282044,0.0,0.0,0.0,False,
242,71.7948717948718,-14.358974358974361,6.15384615384615,0.0,0.0,0.0,False,
243,71.7948717948718,-14.358974358974361,10.256410256410255,0.0,0.0,0.0,False,
244,71.7948717948718,-14.358974358974361,14.358974358974361,0.0,0.0,0.0,False,
245,71.7948717948718,-14.358974358974361,18.461538461538467,0.0,0.0,0.0,False,
246,75.8974358974359,-14.358974358974361,-18.461538461538467,0.0,0.0,0.0,False,
247,75.8974358974359,-14.358974358974361,-14.358974358974361,0.0,0.0,0.0,False,
248,75.8974358974359,-14.358974358974361,-10.256410256410255,0.0,0.0,0.0,False,
249,75.8974358974359,-14.358974358974361,-6.153846153846159,0.0,0.0,0.0,False,
250,75.8974358974359,-14.358974358974361,-2.051282051282053,0.0,0.0,0.0,False,
